listing_id,artist,title,label,catno,format,release_id,status,price,listed,comments,media_condition,sleeve_condition,accept_offer,external_id,weight,format_quantity,flat_shipping,location
687973255,Various,Home For The Holidays,MCA Records,MSM-35007,"LP, Comp",2540653,For Sale,2.5,2019-07-31 22:33:33,[pop]  Vinyl is VG++ glossy nice and clean with minimal surface marks..   Clean center labels!  Picture cover is also VG+++ excellent and clean..   Take a trip down Memory Lane.. :-),Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687973993,Various,Hop 004,Hop Records (2),HOP-004,"12"", Unofficial",3501049,Draft,3.99,2019-07-31 22:33:33,"[HipHop] FACTORY SEALED!!  minor wear under shrink..   BIG L!  Akinyele, Smoothe Da Hustler!",Mint (M),Near Mint (NM or M-),Y,amz,0,0,0.0,
687971433,Various,Insomnia - The Erick Sermon Compilation Album,Interscope Records,INTD-90060,"CD, Comp, Club",7353202,For Sale,4.2,2019-07-31 22:33:33,Disc is excellent.. Inserts are also VG+++ with minimal indents from case.. jewel case is like new.. Def Squad!!  ,Near Mint (NM or M-),Very Good Plus (VG+),Y,amz,0,1,0.0,
687971958,Various,Instrumental Moods,Virgin,7243 8 45397 2 6,"CD, Comp",1459965,For Sale,3.99,2019-07-31 22:33:33,clean all around..  Disc has minor marks and plays great..  inserts and original case are excellent too!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,0,0.0,
687971771,Various,La Familia Reggaeton,Thugged Out Militainment,MLT 0007,"12""",3508305,For Sale,4.2,2019-07-31 22:33:33,[Reggae] FACTORY SEALED!  Includes inside flyer.. B-side center label is double stacked and top label has a bit of bubbling.. otherwise perfect!,Mint (M),Near Mint (NM or M-),Y,,0,0,0.0,
977523549,Various,Let's Get Freaky.,Communique Records,COMMUNIQUE017,"2x7"", Comp",117442,For Sale,16.99,2019-07-31 22:33:33,"[7Inch] Both 7 inches areVery nice and sound fantastic!  Clean center labels.  Printed bi-fold insert is nice with some creasing and minor wear, no markings.  stored in plastic sleeve.  ESP Woody McBride!  Midwest Acid!!",Very Good Plus (VG+),Very Good (VG),Y,,0,2,0.0,
687971864,Various,Lethal Weapon February 2006,Strictly Hits Vinyl Service,LTHL-074,"12""",5378416,For Sale,4.2,2019-07-31 22:33:33,[HipHop]   VG+++ Vinyl is shiny excellent.. minimal surface marks..sounds  fantastic!!   sexy clean center labels.. generic black cover is nice with minimal with rub/edge wear..  GRAB IT!,Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687973994,Various,Lethal Weapon July 2005: Reloaded!,Strictly Hits Vinyl Service,LEW-066,"LP, Comp",1377705,For Sale,3.99,2019-07-31 22:33:33,[HipHop] vinyl is excellent with clean center labels.. original generic black sleeve is also very sharp..,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,0,0.0,
687971435,Various,Loud Records - The Early Daze,Loud Records,07863-68109-2,"CD, Comp",441652,For Sale,4.2,2019-07-31 22:33:33,Disc and inner art works are Like New..   classics!  ,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
785964172,Various,Mixed Emotions - Jazz In The Eighth Dimension - Volume One ,Eighth Dimension Records,EDR 002,"LP, Comp",203476,Draft,9.79,2019-07-31 22:33:33,"[TripHop-NS] Vinyl is clean excellent. shiny and sounds fantastic! minor surface sweep. Clean unmarked center labels. Picture cover is also VG+ excellent, minor rub-corner wear. and hole punch.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687972702,Various,Monika Force,Monika Enterprise,monika 40,"CD, Comp, Enh",773976,For Sale,2.5,2019-07-31 22:33:33,"Disc is shiny excellent.. LIKE NEW!  includes fold out insert..  Card case is also nice with minor rub wear..   No Cuts, Holes or Markings..",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687974095,Various,MTV Party To Go Volume 4,Tommy Boy,TBCD 1075,"CD, Club, Mixed",1296703,Draft,2.5,2019-07-31 22:33:33,Clean excellent.. original case.. US release!,Mint (M),Mint (M),Y,,0,0,0.0,
687971436,Various,Music For The Global Culture,Quango Records,LMM-912,"CD, Comp, Promo",7416378,For Sale,4.2,2019-07-31 22:33:33,Disc is very nice with minimal surface marks.. play tested.. Card case is also very nice with minimal wear.  Nice Loungey Downtempo Breaks compilation!!,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687971437,Various,Music From The Motion Picture Man On The Moon,Warner Bros. Records,9 47483-2,"CD, Album, Comp",552148,For Sale,4.2,2019-07-31 22:33:33,Disc and inner artworks are excellent!  Original Jewel case has minor surface marks..,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,0,0.0,
687970964,Various,New Year - House Bombs,"Secret Service Records, Secret Service Records","SS-GOLD 001, SS-HB-001","12"", RP, Unofficial, W/Lbl",5966525,Sold,5.25,2019-07-31 22:33:33,"[House-Jamz] WOW!  VG+++ vinyl is shiny, unmarked excellent.. Sounds fantastic!  a couple of manufacturing flaws on all tracks that may skip depending on your needle..  Rip/edit worthy!  White labels with slightly different sticker.. MEGA RARE!  New white paper sleeve in plastic cover..   PARTY JAMZ!!! ",Very Good (VG),Not Graded,Y,,0,1,0.0,
687972703,Various,Om: Hip Hop Volume One,OM Hip Hop,OM 249,"CD, Comp",1050488,For Sale,2.5,2019-07-31 22:33:33,"Disc is excellent.. digipak is nice with minor wear, marker thru barcode.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687971865,Various,Pak Attak,Phunked Up Recordings,SPT 006,"12""",729776,For Sale,4.2,2019-07-31 22:33:33,[House28] VG+++ Vinyl is very nice and clean.. original sticker cover is also very nice..  Bangin!,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687971553,Various,Payday - Representin' The Streets,"Payday, FFRR",697-124-091-2,"CD, Comp",1586776,For Sale,4.2,2019-07-31 22:33:33,"Disc is shiny unmarked excellent.. LIKE NEW!!!   and inner artworks are excellent.. minimal wave - ILL HIPHOP Compilation from 1996!  PAYDAY Records!!  Jeru, Showbiz AG, Group Home!!   No Cuts, Holes or Markings..",Near Mint (NM or M-),Very Good Plus (VG+),Y,amz,0,1,0.0,
687971866,Various,Playground Vol. 2,"Ecco.Chamber, Ecco.Chamber","EC0016, ecco.chamber 0016","12"", Smplr",202672,For Sale,4.2,2019-07-31 22:33:33,"[Ecco.Chamber] Vinyl is excellent, shiny with Clean center labels.. original picture sleeve is also excellent with minor wear on bottom edge.. stored in plastic",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,0,0.0,
687971158,Various,Playground Vol. 4,Ecco.Chamber,EC0056,"12""",1287256,For Sale,4.2,2019-07-31 22:33:33,"[Ecco.Chamber] WOW!   Vinyl is excellent with clean center labels..  original sleeve is also sharp excellent, now stored in plastic..",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,0,0.0,
687973470,Various,Pure Dance 1998,PolyGram TV,314 553 847-2,"CD, Comp, Mixed",1064765,For Sale,1.99,2019-07-31 22:33:33,Disc is extra clean with minimal marks.. inner artworks are also near perfect.,Very Good Plus (VG+),Near Mint (NM or M-),Y,,0,0,0.0,
687971867,Various,Ribbon In The Sky (Slow Jam Mix),Nu/Trax Records,NU-252,"12"", Unofficial",3947057,For Sale,4.2,2019-07-31 22:33:33,[HipHop] Opened only to confirm trax for discogs submission. New!  Excellent!!!!   Rare RNB Remix Jamz!  jomanda acappella!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687971439,Various,Scion Rock CD Vol. One,Scion Audio/Visual,00430-cdr01-06,"CD, Comp",2808010,For Sale,4.2,2019-07-31 22:33:33,Outer card case is very nice.. CD is Clean!  First in series,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,0,0.0,
687971983,Various,SFO Arrivals 2,MDEX,MDEX06EP,"12"", EP, W/Lbl",6435416,Draft,4.2,2019-07-31 22:33:33,[WhiteLabels] Vinyl is clean excellent.  Minor sweep.  and Sounds fantastic! Clean white center labels with info sticker. White paper sleeve. Tight Trax!!,Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
947164709,Various,Special 10 Year Anniversary Edition,Modularz,Modularz 40,"12"", Red",13557842,Sold,10.0,2019-07-31 22:33:33,[Techno3] New Item!  Red vinyl!  Generic black cover with minimal distributor shelf wear.  DEVELOPER!!  Heretic!  ,Mint (M),Generic,Y,2 copies,0,1,0.0,
687971868,Various,Starter...,Grill Records,GR001,"12""",1325429,For Sale,4.2,2019-07-31 22:33:33,"[House-D] Vinyl is used but very nice, sounds great! original picture cover is nice with rub and edge wear, marker on corner..",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687973207,Various,Step Up Soundtrack - Key Cuts Vinyl,Jive,82876-89840-1,"12"", Smplr",2653578,For Sale,1.99,2019-07-31 22:33:33,"[HipHop] Marker and sticker res on sticker label..  Jive sleeve with original sticker is good..  vinyl is very clean!  Seal Paul, Clipse, Roscoe P GoldChain!",Very Good Plus (VG+),Very Good Plus (VG+),Y,amz,0,0,0.0,
703531312,Various,Stimulated Vol. 1 - Radio Sampler,Stimulated Records,RPROLP4547,"12"", Smplr",1599445,Draft,3.99,2019-07-31 22:33:33,[HipHop] VG+++ Vinyl is shiny nice . clean center labels. Blue Stimulated cover is also VG+ nice.  De La Soul!  Sadat X!!  Camp Lo!  ,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687973572,Various,Strange Music Independent Powerhouse 2013 Sampler,Strange Music,none,"CD, Smplr, Gat",4507461,For Sale,1.99,2019-07-31 22:33:33,Promo CD Sampler with full tracks and snippets..  Disc is unmarked excellent.. and gatefold card cover is also like new!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
803541521,Various,Street Beat,"Sugar Hill Records, Sugar Hill Records","SH2-9228, SH-2-9228","2xLP, Comp",206646,Draft,9.79,2019-07-31 22:33:33,"[NS][HipHop] VG/VG+ Vinyl has some surface marks, but is cleaned and sounds great! clean center labels. Original picture cover is also very nice and clean, but has 2 cut corners on the opening edge, and minor rub. ",Very Good (VG),Very Good (VG),Y,,0,2,0.0,
687972707,Various,Street Mix - Music From Volkswagen Commercials (Volume 1),"Universal Music Special Markets, Rock River","3145609992, W53 1117 001","CD, Comp",1967127,For Sale,2.5,2019-07-31 22:33:33,Cool collectors item for VDub fans or these cool songs! 2001,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,0,0.0,
976895087,Various,Svemir 003,Svemir,SVEMIR003,"12""",12822789,Sold,14.0,2019-07-31 22:33:33,[Electro] New Item!  Never sealed! Generic white cover..  ILL Electro!!,Near Mint (NM or M-),Generic,N,,0,1,0.0,
687970416,Various,Tha Down Low Recordings #1,Tha Down Low Recordings,DL-001,"12""",857985,Sold,4.0,2019-07-31 22:33:33,"[DNB2] VG+++ Vinyl is clean, shiny excellent.. play tested and sounds fantastic! Clean center labels.. Black cover has edge / corner wear.. yet nice and solid! Tight Intelligent DNB / Breakcore!!  Kojak, Tom B!!",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687971440,Various,The *Word 4 Tracker,"Jive, Jive","RAP EP T1, RAPEP T 1","12""",222667,For Sale,4.2,2019-07-31 22:33:33,[HipHop] WORD!!  Vinyl is Like New! clean shiny excellent.  Play tested and sounds fantastic!! Solid Bass!!  Clean unmarked center labels.  Picture cover is also glossy VG/VG+ with edge wear.  Millie Jackson!!!,Near Mint (NM or M-),Very Good (VG),Y,,0,1,0.0,
687971554,Various,The Bedford Files,Embedded,BED004,"CD, Comp",173735,For Sale,4.2,2019-07-31 22:33:33,Outer Jewel case has surface marks.. Inner artwork is near perfect.. CD is also near perfect with one faint sweep mark that has no impact on play!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,0,0.0,
687973735,Various,The Greatest Bands In All The Land - The Third Show,Bygone Records,BB/SWT 1503,"LP, Comp, Mono",6444900,For Sale,3.99,2019-07-31 22:33:33,[Jazz20] VG+ Vinyl is excellent with minor sweep.. cleaned and plays great with minimal static..  Clean center labels.. Picture cover is also nice with minor rub and slightly soft corners..  clean spine.,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687973600,Various,The Matrix: Music From The Motion Picture,Maverick,9 47390-2,"CD, Comp",236201,For Sale,1.5,2019-07-31 22:33:33,Disc is excellent..  Inner artwork has slight moisture wave.. Outer jewel case has minor surface marks..,Near Mint (NM or M-),Very Good (VG),Y,,0,0,0.0,
687973996,Various,The Maxell Rock II Sampler,"Maxell, RCA Special Products",DPL 1-0466,"LP, Comp, Ltd, Smplr",2326758,For Sale,3.99,2019-07-31 22:33:33,[Rock] FACTORY SEALED!  barely soft corners under shrink..,Mint (M),Near Mint (NM or M-),Y,amz,0,1,0.0,
687971555,Various,The Neptunes Present... Clones,Star Trak Entertainment,82876-51295-2,"CD, Album, Comp",228961,For Sale,4.2,2019-07-31 22:33:33,"Disc is excellent.. inserts are also ex, minimal wear to jewel case.",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,0,0.0,
977235723,Various,The Sound Of Garage House,Plastik People Recordings,PPR20,"12""",13850328,Draft,16.99,2019-07-31 22:33:33,[House-Garage] New Item!  Fresh 2019!  ILL Garage Sounds!  Don't Sleep! ,Mint (M),Generic,Y,,0,1,0.0,
687973257,Various,The Third Porn Cut,Pornographic Recordings,PORNO 003,"12""",7104,For Sale,2.5,2019-07-31 22:33:33,"[Techno1]  VG+++ Vinyl is excellent, sounds bangin!  clean center labels. original gold cover is also very nice with minimal corner wear.. very conservative grade..",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687972088,Various,The Underground,Vertigo Productions (2),VP-8966,"CD, Comp, RE",2270604,For Sale,3.99,2019-07-31 22:33:33,Excellent compilation of hard fun rock..,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,0,0.0,
687973737,Various,Top Secret! - August 2006 Reloaded,Strictly Hits Vinyl Service,ts-075,"12""",3374102,For Sale,3.99,2019-07-31 22:33:33,[HipHop] VG+++ vinyl is excellent with clean center labels (as pictured).. generic black sleeve is also very nice and sharp..,Very Good Plus (VG+),Generic,Y,,0,0,0.0,
687973739,Various,Top Secret! - June 2005,Strictly Hits Vinyl Service,ts-055,"12""",3374832,For Sale,3.99,2019-07-31 22:33:33,[HipHop] VG+++ vinyl is excellent with clean center labels (as pictured).. generic black sleeve is also very nice..,Very Good Plus (VG+),Generic,Y,,0,0,0.0,
687973740,Various,Top Secret! - June 2005 Reloaded,Strictly Hits Vinyl Service,ts-056,"12""",3374843,For Sale,3.99,2019-07-31 22:33:33,[HipHop] VG+++ vinyl is excellent with clean center labels (as pictured).. generic black sleeve is also very nice..,Very Good Plus (VG+),Generic,Y,,0,0,0.0,
687973997,Various,Top Secret! - June 2006,Strictly Hits Vinyl Service,ts-072,"12""",2897028,For Sale,3.99,2019-07-31 22:33:33,[HipHop]  vinyl is excellent with clean center labels.. generic black sleeve is excellent..,Near Mint (NM or M-),Generic,Y,,0,0,0.0,
687973742,Various,Top Secret! - May 2005,Strictly Hits Vinyl Service,ts-053,"12""",3372413,For Sale,3.99,2019-07-31 22:33:33,"[HipHop]  VG+++ vinyl is excellent, as pictured.. generic black sleeve is also very nice..",Very Good Plus (VG+),Generic,Y,,0,0,0.0,
687973827,Various,Top Secret! - November 2004,Strictly Hits Vinyl Service,ts-045,"12""",5777317,For Sale,3.99,2019-07-31 22:33:33,[HipHop] RARE TopSecret!  Shhh!  VG+++ Vinyl is shiny excellent.. sounds great!!  clean center labels.. Generic black cover is also nice with edge wear.. GRAB IT!  come with that new/old :-),Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687973744,Various,Top Secret! - September 2006,Strictly Hits Vinyl Service,ts-076,"12""",3373828,For Sale,3.99,2019-07-31 22:33:33,[HipHop] vinyl is very nice with clean center labels.. generic black sleeve is also very nice with minimal wear..,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,0,0.0,
687973998,Various,Torchbearers - DJ Sampler,Risk Records,RSK 0403,"12"", Smplr",457567,For Sale,3.99,2019-07-31 22:33:33,"[House-Deep] WORD!  Jason Bentley House!  Vinyl is shiny excellent, sounds fabulous!  clean unmarked center labels.. Original white cover with info sticker is also EX VG+++ with faint minimal wear..  A1 - Beautiful Breaky Deep House!",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687972089,Various,Trip Hop Nation: Tripnotic Dementia,Priority Records,P2 50631,"CD, Comp",762431,Sold,3.99,2019-07-31 22:33:33,"Disc is  excellent with a few faint marks, plays perfect!  original inserts are also very nice with 2 tab indents..  Kool Old Skool Techno Breaks!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
758878824,Various,Untitled,Force Lab,Flab 01,"12""",10734,Draft,5.79,2019-07-31 22:33:33,[Techno2]  VG++ vinyl is very nice with minor surface marks.. sounds fantastic!  Force Lab cover has rub wear and edge wear.. Tight minimal techno!  Plus a nice downtempo ambient Beat trak too!  ,Very Good Plus (VG+),Very Good (VG),Y,,0,1,0.0,
975190200,Various,Vandalism Black Series 002,Vandalism Black Series,VBS002,"12"", Var",12472060,For Sale,16.0,2019-07-31 22:33:33,[Minimal] New Item!  generic black cover is sharp!  Vinyl Only!,Mint (M),Generic,Y,,0,1,0.0,
687969372,Various,Vienna Scientists III,Columbia,COL 500660 1,"2xLP, Comp",111880,Draft,17.9,2019-07-31 22:33:33,"[J-Anonymous] VG/VG+ Both vinyl are glossy nice and clean, minor sweep and hairlines.  Play tested and all sounds VG+ fantastic!  Clean center labels. Gatefold picture cover is also VG/VG+ with some rub, soft corners, and edge wear, nice and solid!",Very Good (VG),Very Good (VG),Y,,0,2,0.0,
687972090,Various,Violator: The Album,"Violator Records, Def Jam 2000",314 558 940-2,"CD, Comp",3224944,For Sale,3.99,2019-07-31 22:33:33,"Disc is nice with some marks near outer side, plays smooth..  inner artworks including fold out are excellent!  jewel case has significant surface marks..",Very Good Plus (VG+),Near Mint (NM or M-),Y,,0,0,0.0,
687973208,Various,Welcome To The Epidrome Sampler,"Epidrome, Epic, Epidrome, Epic","EAS 2557, 2557-S1","12"", Promo, Smplr, #1",267388,For Sale,1.99,2019-07-31 22:33:33,"[House-D]  VG+++ Vinyl is excellent, sounds great!  original white sticker cover is nice with rub and edge wear..",Very Good Plus (VG+),Very Good (VG),Y,,0,1,0.0,
687971374,Various,Windham Hill Records Sampler '82,Windham Hill Records,WH-1024,"LP, Smplr",2105507,For Sale,4.2,2019-07-31 22:33:33,"[Classical] VG+++ Vinyl is glossy excellent, minimal sweep.  Play tested and sounds clean fantastic!!, Inner sleeve is excellent, Picture cover is also VG+ with minor overall wear. ",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687971375,Various,Windham Hill Records Sampler '82,"Windham Hill Records, Windham Hill Records","WHS C-1024, C-1024","LP, Smplr",1783367,For Sale,4.2,2019-07-31 22:33:33,"[Classical] VG+++ Vinyl is glossy excellent, minimal sweep.  Play tested and sounds clean fantastic!!, Inner sleeve is excellent, Picture cover is also VG+ with minor overall wear.  Gold Promo stamp back cover.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970112,Various,X-Mix Dance Series 46,X-mix,XD46,"2x12""",3040254,Sold,8.99,2019-07-31 22:33:33,"[X-Mix] COMPLETE! Still Factory Sealed! minimal corner wear under shrink, if any at all. Very Sharp!",Mint (M),Near Mint (NM or M-),Y,,0,2,0.0,
687972709,Various,Zoo Rave 1,Zoo Entertainment,72445-11030-2,"CD, Comp, Club",9801,For Sale,2.5,2019-07-31 22:33:33,"Disc is excellent, unmarked.. front insert has a tab mark, otherwise all inserts are excellent. .  an old school classic techno CD!!",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687973354,Various Featuring Music By Carly Simon,Original Soundtrack Album Working Girl,Arista,AL8593,"LP, Comp",3908932,For Sale,1.99,2019-07-31 22:33:33,[Soundtrack]  Vinyl is excellent with minor yet note worthy surface marks and clean center labels. sounds fantastic! Inner lyric sleeve with cleanly repaired slice. Original picture sleeve has edge wear yet still nice..,Very Good (VG),Very Good (VG),Y,amz,0,1,0.0,
900821424,Verdi & Farfa,Cuba,Premier Sounds,PREMIER002,"12""",205164,For Sale,2.99,2019-07-31 22:33:33,[House-Progressive] VG/VG+ vinyl has surface marks. plays nice though.  Picture cover with store stickers..   ,Very Good (VG),Very Good (VG),Y,,0,1,0.0,
687973209,Veronica Lynn,Make Up Your Mind,"RCA Records Label, PMD Records, Hit Squad (3)",07863 62876-1,"12""",386172,For Sale,1.99,2019-07-31 22:33:33,[HipHop] .. FACTORY SEALED! .. Picture cover has dents to the edges and bent corner under shrink wrap..,Mint (M),Very Good (VG),Y,amz,0,0,0.0,
687971870,Vert,Mewantemooseic,Sonig,sonig 06,"12""",68276,For Sale,4.2,2019-07-31 22:33:33,[Breaks] vinyl is super excellent!  original sleeve is also excellent..,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,0,0.0,
687973258,Vibe Merchants,Feel Alright,Plastica RED,LTDPFT001,"12""",84724,For Sale,2.5,2019-07-31 22:33:33,[House27]   VG++ Vinyl is excellent with minimal sweep..  Sounds fantastic!! Clean center labels.. Picture cover is also VG++  Glossy sharp with faint wear..,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687972091,Viking Moses!,Swollen & Small (Songs Of Neutral Milk Hotel ~ Performed By The Viking Moses!),Fire Records,FIRECD103,"CD, EP",2412071,For Sale,3.99,2019-07-31 22:33:33,NEW - SEALED!  Lo-Fi from 2007,Mint (M),Mint (M),Y,,0,1,0.0,
687972092,Viking Moses!,Swollen & Small (Songs Of Neutral Milk Hotel ~ Performed By The Viking Moses!),Fire Records,FIRECD103,"CD, EP",2412071,For Sale,3.99,2019-07-31 22:33:33,NEW - SEALED!  Lo-Fi from 2007,Mint (M),Mint (M),Y,,0,1,0.0,
687973259,Village People,Macho Man,Casablanca,NBLP 7096,"LP, Album, Spe",259139,For Sale,2.5,2019-07-31 22:33:33,"[Funk20] VG+++ vinyl is cleaned and shiny excellent, sounds fantastic!  clean center labels.. Original picture cover is also quite nice VG/VG+ with slightly soft corners and minor rub wear..  stored in plastic cover..",Very Good Plus (VG+),Very Good (VG),Y,,0,1,0.0,
687971442,Village People,The Best Of Village People,"Casablanca, Chronicles",314 522 039-2,"CD, Comp, RM",985205,Draft,4.2,2019-07-31 22:33:33,Like New!  Unmarked!  Jewel case is fresh!  12 Inch Versions!!!  Remastered 1994!  ,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687973355,Vinylgroover & The Red Hed,Hell's Drums,Nukleuz,NUKP0404,"12"", Promo, W/Lbl",1779953,Sold,1.99,2019-07-31 22:33:33,"[Nukleuz] VG+++ Vinyl is clean, shiny, excellent.. Sounds Fantastic! Clean Promo center labels.. Picture cover with Promo sticker as shown is also VG+++ glossy.. No Slices, Cuts, Holes, etc..",Very Good Plus (VG+),Very Good Plus (VG+),N,amz,0,1,0.0,
687972670,Vinylgroover & The Red Hed,"Kokane (12"" No. 2)","Nukleuz, Nukleuz","0485PANUK, 0485PA NUK","12""",120848,Draft,2.5,2019-07-31 22:33:33,"[Nukleuz] Vinyl is clean, shiny, unmarked excellent..  Sounds Fantastic! Clean center labels.. Picture cover is also glossy.. excellent.. No Slices, Cuts, Holes, etc..",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687973356,Vinylgroover & The Red Hed,"Kokane (12"" No. 2)","Nukleuz, Nukleuz","0485PANUK, 0485PA NUK","12""",120848,Sold,1.99,2019-07-31 22:33:33,"[Nukleuz] VG+++ Vinyl is clean, shiny excellent..  Sounds Fantastic! Clean center labels.. Picture cover is also VG++ glossy.. small slice by opening edge and also small slice on spine.. No Cuts, Holes, etc.. VERY conservative grade..",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687973372,Viper,Blue Sunshine (Remixes),Yeti Records,YR 9855 R,"12""",389991,For Sale,2.5,2019-07-31 22:33:33,"[trance22] VG+++ Vinyl is clean, shiny excellent..  minor inaudible surface line on A side..sounds fabulous!!! original picture cover is also VG++ very nice with minor wear..",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687973601,Vita (3) / Black Child,Justify My Love / The Prayer,Def Jam Recordings,DEFR 15293-1,"12"", Single, Promo",2122802,For Sale,1.5,2019-07-31 22:33:33,"[HipHop] VG/VG+ Vinyl is nice and clean.. Used but nice.  Def Jam cover has some wear, but nice and solid.",Very Good (VG),Very Good (VG),Y,marge,0,1,0.0,
687973160,Vitamin C (2),The Itch,Elektra,ED-6255,"12"", Promo",292061,Sold,2.5,2019-07-31 22:33:33,"[Breaks] WORD!   Vinyl is shiny excellent!  clean center labels ..  Original white picture cover is also excellent, but with ""The Itch*"" written on cover..   GRAB IT!",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687971443,Vivian Green,Jamsteady Vol. 8,Jamsteady,JS008,"12"", Ltd, Promo, Unofficial",484496,For Sale,4.2,2019-07-31 22:33:33,"[House-Remixes] VG+++ Vinyl is very nice and clean.. sounds great! close to -NM.. unmarked center labels. White paper sleeve, no hard cover as issued. [Janke]",Near Mint (NM or M-),Not Graded,Y,,0,1,0.0,
687973210,Voidd,It Rained 5 Days,First Impression,70018251,"12""",56243,For Sale,1.99,2019-07-31 22:33:33,"[$2nocover] VG+++ vinyl is shiny excellent with faintest surface sweep.. sounds fabulous! clean center labels with a price sticker.. New white paper sleeve, No Hard Cover..",Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
687971376,Voom:Voom,Ginger & Fred / Influenza Forte,Compost Records,COMPOST 072-1,"12""",10475,Draft,4.2,2019-07-31 22:33:33,"[Breaks] VG++ Vinyl is nice and sounds great!  Clean center labels.  Picture cover is very nice and solid, but has some minor rub-edge wear. Future Jazz Housey Breaks!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687971377,Voom:Voom,Poppen / Influenza,Compost Records,COMPOST 071-1,"12""",24893,Sold,4.2,2019-07-31 22:33:33,"[Breaks] VG+ Vinyl is nice and sounds great!  Clean center labels.  Picture cover is solid, but has some rub-corner wear and small repaired slice on top edge.  Future Jazz Housey Breaks!",Very Good Plus (VG+),Very Good (VG),Y,,0,1,0.0,
775825495,Voyce,Here We Are,ATCO Records,DMD 1882,"12"", Promo",800717,For Sale,2.5,2019-07-31 22:33:33,"[Freestyle] VG+++ Vinyl is excellent.  Cover is worn, yet solid. ",Very Good Plus (VG+),Good (G),Y,,0,1,0.0,
897554425,Vzions,Everybody Jump,Nucamp,NUC7,"12""",5739392,For Sale,2.5,2019-07-31 22:33:33,"[House28] VG/VG+ Vinyl is nice, has some surface marks.  Plays nice.  Picture cover is also VG/VG+ nice.",Very Good (VG),Very Good (VG),Y,,0,1,0.0,
687974001,Wally Lopez,The Vibe,Weekend Records,WEEK036,"12""",191390,Sold,3.99,2019-07-31 22:33:33,[House-Progressive] Vinyl is shiny excellent.. Clean center labels.. original weekend records cover is also excellent..  Like New!!  Progressive-Tribal-Tech House!,Near Mint (NM or M-),Near Mint (NM or M-),Y,amazon,0,1,0.0,
687973211,Walter Beasley,On The Edge / Where,Polydor,887 413-1,"12"", Promo",1406744,For Sale,1.99,2019-07-31 22:33:33,"[funk20] VG+++ Vinyl is  clean and rarely played, close to -NM..  original generic white sleeve is nice with minor wear.. no cuts, holes, or marks..",Very Good Plus (VG+),Generic,Y,,0,0,0.0,
687973212,Wanda Dee,Love Like Mine,Goddess Empire Record Label,GERL712,"12""",535270,For Sale,1.99,2019-07-31 22:33:33,"[House27] Vinyl is spotless, shiny, excellent with clean center labels.. generic black cover is also very nice with minor corner wear..",Near Mint (NM or M-),Generic,Y,,0,1,0.0,
